Year,Start-Day,Start-Month,End-Day,End-Month,Parish Name,Total Parish Burials,Parish Plague Burials
1665,24,October,31,,St Clement Danes,23,16
1665,24,October,31,,St Martin in the fields,48,25
1665,24,October,31,,St Margaret Westminster,78,72
1665,24,October,31,,St Paul Covent Garden,6,4
1665,24,October,31,,St Mary Savoy,3,2
1665,31,October,7,November,St ALban Woodstreet,3,3
1665,31,October,7,November,St George Botolphlane,4,1
1665,31,October,7,November,St Martin Ludgate,6,5
1665,31,October,7,November,Alhallows Barking,22,19
1665,31,October,7,November,St Gregory by St Pauls,9,8
1665,31,October,7,November,St Martin Orgars,1,1
1665,31,October,7,November,••hallows Breadstreet,1,1
1665,31,October,7,November,St Hellen,1,1
1665,31,October,7,November,St Martin Outwitch,0,0
1665,31,October,7,November,Alhallows Great,12,11
1665,31,October,7,November,St James Dukes place,4,3
1665,31,October,7,November,St Martin Vintrey,7,7
1665,31,October,7,November,•lhallows Honylane,0,0
1665,31,October,7,November,St James Garlickhithe,10,8
1665,31,October,7,November,St Matthew Fridaystreet,3,2
1665,31,October,7,November,Al•allows Lesse,8,7
1665,31,October,7,November,St John Baptist,8,3
1665,31,October,7,November,St Maudlin Milkstreet,1,0
1665,31,October,7,November,•l•allows Lumbardstreet,1,0
1665,31,October,7,November,St John Evangelist,0,0
1665,31,October,7,November,St Maudlin Oldfishstreet,6,5
1665,31,October,7,November,••hallows Staining,6,5
1665,31,October,7,November,St John Zachary,1,1
1665,31,October,7,November,St Michael Bassishaw,2,1
1665,31,October,7,November,••hallows the Wall,17,14
1665,31,October,7,November,St Katharine Coleman,6,6
1665,31,October,7,November,St Michael Cornhil,3,1
1665,31,October,7,November,St Alphage,1,0
1665,31,October,7,November,St Katharine Crechurch,12,10
1665,31,October,7,November,St Michael Crookedlane,5,5
1665,31,October,7,November,St Andrew Hubbard,6,3
1665,31,October,7,November,St Lawrence Jewry,2,1
1665,31,October,7,November,St Michael Queenhithe,3,1
1665,31,October,7,November,St Andrew Undershaft,9,7
1665,31,October,7,November,St Lawrence Pountney,11,8
1665,31,October,7,November,St Michael Quern,0,0
1665,31,October,7,November,St Andrew Wardrobe,8,4
1665,31,October,7,November,St Leonard Eastcheap,2,2
1665,31,October,7,November,St Michael Royal,4,3
1665,31,October,7,November,St Ann Aldersgate,5,4
1665,31,October,7,November,St Leonard Fosterlane,5,3
1665,31,October,7,November,St Michael Woodstreet,4,3
1665,31,October,7,November,St Ann Blackfryers,18,13
1665,31,October,7,November,St Magnus Parish,2,1
1665,31,October,7,November,St Mildred Breadstreet,1,0
1665,31,October,7,November,St Antholins Parish,0,0
1665,31,October,7,November,St Margaret Lothbury,4,4
1665,31,October,7,November,St Mildred Poultrey,4,3
1665,31,October,7,November,St Austins Parish,0,0
1665,31,October,7,November,St Margaret Moses,1,0
1665,31,October,7,November,St Nicholas Acons,1,1
1665,31,October,7,November,St Bartholomew Exchange,2,2
1665,31,October,7,November,St Margaret Newfishstreet,9,6
1665,31,October,7,November,St Nicholas Coleabby,5,4
1665,31,October,7,November,St Bennet Fynck,2,1
1665,31,October,7,November,St Margaret Pattons,2,1
1665,31,October,7,November,St Nicholas Olaves,4,3
1665,31,October,7,November,St Bennet Gracechurch,1,1
1665,31,October,7,November,St Mary Abchurch,4,4
1665,31,October,7,November,St Olave Hartstreet,11,7
1665,31,October,7,November,St Bennet Paulswharf,7,5
1665,31,October,7,November,St Mary Aldermanbury,7,3
1665,31,October,7,November,St Olave Jewry,1,1
1665,31,October,7,November,St Bennet Sherehog,0,0
1665,31,October,7,November,St Mary Aldermary,9,7
1665,31,October,7,November,St Olave Silverstreet,1,1
1665,31,October,7,November,St Botolph Billingsgate,5,5
1665,31,October,7,November,St Mary le Bow,0,0
1665,31,October,7,November,St Pancras Soperlane,1,0
1665,31,October,7,November,Christs Church,13,12
1665,31,October,7,November,St Mary Bothaw,2,2
1665,31,October,7,November,St Peter Cheap,1,1
1665,31,October,7,November,St Christophers,2,2
1665,31,October,7,November,St Mary Colechurch,0,0
1665,31,October,7,November,St Peter Cornhil,5,3
1665,31,October,7,November,St Clement Eastcheap,3,1
1665,31,October,7,November,St Mary Hill,4,4
1665,31,October,7,November,St Peter Paulswharf,4,2
1665,31,October,7,November,•• Dionis Backchurch,3,1
1665,31,October,7,November,St Mary Mounthaw,1,1
1665,31,October,7,November,St Peter Poor,3,2
1665,31,October,7,November,St Dunstan East,7,5
1665,31,October,7,November,St Mary Sommerset,15,12
1665,31,October,7,November,St Steven Colemanstreet,10,9
1665,31,October,7,November,St Edmund Lumbardstr.,0,0
1665,31,October,7,November,St Mary Stayning,1,0
1665,31,October,7,November,St Steven Walbrook,1,1
1665,31,October,7,November,St Ethelborough,1,0
1665,31,October,7,November,St Mary Woolchurch,1,1
1665,31,October,7,November,St Swithin,3,1
1665,31,October,7,November,St Faith,2,1
1665,31,October,7,November,St Mary Woolnoth,0,0
1665,31,October,7,November,St Thomas Apostle,5,4
1665,31,October,7,November,St Foster,0,0
1665,31,October,7,November,St Martin Iremongerlane,2,2
1665,31,October,7,November,Trinity Parish,4,3
1665,31,October,7,November,St Gabriel Fenchurch,4,4
1665,31,October,7,November,•t Andrew Holborn,43,36
1665,31,October,7,November,St Botolph Aldgate,85,68
1665,31,October,7,November,Saviours Southwark,113,108
1665,31,October,7,November,St Bartholomew Great,4,4
1665,31,October,7,November,St Botolph Bishopsgate,34,24
1665,31,October,7,November,S. Sepulchres Parish,27,16
1665,31,October,7,November,•• Bartholomew Lesse,3,3
1665,31,October,7,November,St Dunstan West,20,13
1665,31,October,7,November,St Thomas Southwark,10,8
1665,31,October,7,November,St Bridget,24,16
1665,31,October,7,November,St George Southwark,26,22
1665,31,October,7,November,Trinity Minories,5,4
1665,31,October,7,November,•••dewel Precinct,3,3
1665,31,October,7,November,St Giles Cripplegate,48,39
1665,31,October,7,November,At the Pesthouse,0,0
1665,31,October,7,November,•t Botolph Aldersgate,15,14
1665,31,October,7,November,St Olave Southwark,86,67
1665,31,October,7,November,"Ch•istned in the 16 Parishes without the Walls 32 Buried, and at the Pesthouse",546,445
1665,31,October,7,November,•t Giles in the fields,32,24
1665,31,October,7,November,Lambeth Parish,51,39
1665,31,October,7,November,St Mary Islington,6,4
1665,31,October,7,November,••ckney Parish,11,9
1665,31,October,7,November,St Leonard Shoreditch,28,21
1665,31,October,7,November,St Mary Whitechappel,57,40
1665,31,October,7,November,S• James Clerkenwel,12,5
1665,31,October,7,November,St Magdalen Bermondsey,80,57
1665,31,October,7,November,Rothorith Parish,15,12
1665,31,October,7,November,•• Kath. near the Tower,13,8
1665,31,October,7,November,St Mary Newington,22,16
1665,31,October,7,November,Stepney Parish,282,253
1665,31,October,7,November,St Clement Danes,38,28
1665,31,October,7,November,St Martin in the fields,61,37
1665,31,October,7,November,St Margaret Westminster,102,92
1665,31,October,7,November,St Paul Covent Garden,5,3
1665,31,October,7,November,St Mary Savoy,8,7
1665,31,October,7,November,hristned in the 5 Parishes in the City and Liberties of Westminster 12 Buried,214,167
1665,7,November,14,,St ALban Woodstreet,2,2
1665,7,November,14,,St George Botolphlane,5,4
1665,7,November,14,,St Martin Ludgate,3,3
1665,7,November,14,,Alhallows Barking,12,10
1665,7,November,14,,St Gregory by St Pauls,8,5
1665,7,November,14,,St Martin Orgars,1,0
1665,7,November,14,,Alhallows Breadstreet,1,1
1665,7,November,14,,St Hellen,0,0
1665,7,November,14,,St Martin Outwitch,1,0
1665,7,November,14,,Alhallows Great,7,7
1665,7,November,14,,St James Dukes place,3,3
1665,7,November,14,,St Martin Vintrey,12,7
1665,7,November,14,,Alhallows H••ylane,0,0
1665,7,November,14,,St James Garlickhithe,12,8
1665,7,November,14,,St Matthew Fridaystreet,2,0
1665,7,November,14,,Alhallows Lesse,3,3
1665,7,November,14,,St John Baptist,9,5
1665,7,November,14,,St Maudlin Milkstreet,0,0
1665,7,November,14,,Alhallows Lumbardstreet,1,0
1665,7,November,14,,St John Evangelist,0,0
1665,7,November,14,,St Maudlin Oldfishstreet,8,7
1665,7,November,14,,Alhallows Staynin•,7,6
1665,7,November,14,,St John Zachary,3,0
1665,7,November,14,,St Michael Bassishaw,1,0
1665,7,November,14,,Alhallows the Wall,10,10
1665,7,November,14,,St Katharine Coleman,7,7
1665,7,November,14,,St Michael Cornhil,2,2
1665,7,November,14,,St Alphage,2,1
1665,7,November,14,,St Katharine Crechurch,15,9
1665,7,November,14,,St Michael Crookedlane,8,6
1665,7,November,14,,St Andrew Hubbard,2,1
1665,7,November,14,,St Lawrence Jewry,2,1
1665,7,November,14,,St Michael Queenhithe,3,3
1665,7,November,14,,St Andrew Undershaft,4,3
1665,7,November,14,,St Lawrence Pountney,5,5
1665,7,November,14,,St Michael Quern,1,0
1665,7,November,14,,St Andrew Wardrobe,5,3
1665,7,November,14,,St Leonard Eastcheap,2,2
1665,7,November,14,,St Michael Royal,3,2
1665,7,November,14,,St Ann Aldersgate,4,3
1665,7,November,14,,St Leonard Fosterlane,6,6
1665,7,November,14,,St Michael Woodstreet,3,2
1665,7,November,14,,St Ann Blackfryers,13,12
1665,7,November,14,,St Magnus Parish,3,3
1665,7,November,14,,St Mildred Breadstreet,1,1
1665,7,November,14,,St Antholins-Parish,0,0
1665,7,November,14,,St Margaret Lothbury,3,3
1665,7,November,14,,St Mildred Poultrey,0,0
1665,7,November,14,,St Austins Parish,0,0
1665,7,November,14,,St Margaret Moses,1,1
1665,7,November,14,,St Nicholas Acons,3,3
1665,7,November,14,,St Bartholomew Exchange,4,4
1665,7,November,14,,St Margaret Newfishstre.,3,2
1665,7,November,14,,St Nicholas Coleabby,2,2
1665,7,November,14,,St Bennet Fynck,1,1
1665,7,November,14,,St Margaret Pattons,1,0
1665,7,November,14,,St Nicholas Olaves,2,2
1665,7,November,14,,St Bennet Gracechurch,2,1
1665,7,November,14,,St Mary Abchurch,5,3
1665,7,November,14,,St Olave Hartstreet,9,7
1665,7,November,14,,St Bennet Paulswharf,3,3
1665,7,November,14,,St Mary Aldermanbury,3,0
1665,7,November,14,,St Olave Jewry,0,0
1665,7,November,14,,St Bennet Sherehog,0,0
1665,7,November,14,,St Mary Aldermary,0,0
1665,7,November,14,,St Olave Silverstreet,1,0
1665,7,November,14,,St Botolph Billingsgate,6,4
1665,7,November,14,,St Mary le Bow,1,1
1665,7,November,14,,St Pancras Soperlane,0,0
1665,7,November,14,,Christ Church,10,8
1665,7,November,14,,St Mary Bothaw,1,0
1665,7,November,14,,St Peter Cheap,1,1
1665,7,November,14,,St Christophers,1,1
1665,7,November,14,,St Mary Colechurch,0,0
1665,7,November,14,,St Peter Cornhil,4,3
1665,7,November,14,,St Clement Eastcheap,3,0
1665,7,November,14,,St Mary Hill,6,6
1665,7,November,14,,St Peter Paulswharf,4,4
1665,7,November,14,,St Di•nis Backchurch,1,0
1665,7,November,14,,St Mary Mounthaw,0,0
1665,7,November,14,,St Peter Poor,0,0
1665,7,November,14,,St Dunstan East,5,4
1665,7,November,14,,St Mary Sommerset,9,9
1665,7,November,14,,St Steven Colemanstreet,13,13
1665,7,November,14,,St Edmund Lumbardstr.,5,3
1665,7,November,14,,St Mary Stayning,0,0
1665,7,November,14,,St Steven Walbrook,1,1
1665,7,November,14,,St Ethelborough,3,1
1665,7,November,14,,St Mary Woolchurch,3,2
1665,7,November,14,,St Swithin,4,2
1665,7,November,14,,St Faith,2,1
1665,7,November,14,,St Mary Woolnoth,1,0
1665,7,November,14,,St Thomas Apostles,5,3
1665,7,November,14,,St Foster,3,3
1665,7,November,14,,St Martin Iremongerlane,0,0
1665,7,November,14,,Trinity Parish,3,1
1665,7,November,14,,St Gabriel Fenchurch,6,6
1665,7,November,14,,St Andrew Holborn,38,28
1665,7,November,14,,St Botolph Aldgate,55,44
1665,7,November,14,,Saviours Southwark,79,77
1665,7,November,14,,St Bartholomew Great,1,0
1665,7,November,14,,St Botolph Bishopsgate,23,17
1665,7,November,14,,S Sepulchres Parish,26,13
1665,7,November,14,,St Bartholomew Lesse,4,4
1665,7,November,14,,St Dunstan West,20,17
1665,7,November,14,,St Thomas Southwark,10,0
1665,7,November,14,,St Bridget,18,10
1665,7,November,14,,St George Southwark,13,13
1665,7,November,14,,Trinity Minories,3,3
1665,7,November,14,,Bridewel Precinct,1,1
1665,7,November,14,,St Giles Cripplegate,34,23
1665,7,November,14,,At the Pesthouse,1,1
1665,7,November,14,,St Botolph Aldersgate,6,5
1665,7,November,14,,St Olave Southwark,65,44
1665,7,November,14,,"Ch•istned in the 16 Parishes without the Walls 30 Buried, and at the Pesthouse",397,309
1665,7,November,14,,St Giles in the fields,26,21
1665,7,November,14,,Lambeth Parish,54,46
1665,7,November,14,,St Mary Islington,10,9
1665,7,November,14,,Hackney Parish,2,2
1665,7,November,14,,St Leonard Shoreditch,19,14
1665,7,November,14,,St Mary Whitechappel,46,29
1665,7,November,14,,St James Clerkenwel,12,4
1665,7,November,14,,St Magdalen Bermondsey,42,36
1665,7,November,14,,Rothorith Parish,13,10
1665,7,November,14,,St Kath. near the Tower,14,9
1665,7,November,14,,St Mary Newington,7,5
1665,7,November,14,,Stepney Parish,215,191
1665,7,November,14,,St Clement Danes,32,19
1665,7,November,14,,St Martin in the fields,50,23
1665,7,November,14,,St Margaret Westminster,66,57
1665,7,November,14,,St Paul Covent Garden,5,2
1665,7,November,14,,St Mary Savoy,3,2
1665,14,November,21,,St ALban Woodstreet,2,1
1665,14,November,21,,St George Botolphlane,3,2
1665,14,November,21,,St Martin Ludgate,2,0
1665,14,November,21,,Alhallows Barking,7,6
1665,14,November,21,,St Gregory by St Pauls,4,4
1665,14,November,21,,St Martin Orgars,1,1
1665,14,November,21,,••hallows Breadstreet,0,0
1665,14,November,21,,St Hellen,1,0
1665,14,November,21,,St Martin Outwitch,0,0
1665,14,November,21,,•lhallows Great,6,5
1665,14,November,21,,St James Dukes place,1,1
1665,14,November,21,,St Martin Vintrey,5,3
1665,14,November,21,,••hallows Honylane,0,0
1665,14,November,21,,St James Garlickhithe,5,3
1665,14,November,21,,St Matthew Fridaystreet,1,0
1665,14,November,21,,Alhallows Lesse,5,2
1665,14,November,21,,St John Baptist,5,3
1665,14,November,21,,St Maudlin Milkstreet,0,0
1665,14,November,21,,Alhallows Lumbardstreet,0,0
1665,14,November,21,,St John Evangelist,0,0
1665,14,November,21,,St Maudlin Oldfishstreet,4,4
1665,14,November,21,,Alhallows Stayning,3,1
1665,14,November,21,,St John Zachary,0,0
1665,14,November,21,,St Michael Bassishaw,2,1
1665,14,November,21,,Alhallows the Wall,6,5
1665,14,November,21,,St Katharine Coleman,8,7
1665,14,November,21,,St Michael Cornhil,0,0
1665,14,November,21,,St Alphage,4,2
1665,14,November,21,,St Katharine Crechurch,8,6
1665,14,November,21,,St Michael Crookedlane,1,1
1665,14,November,21,,St Andrew Hubbard,2,0
1665,14,November,21,,St Lawrence Jewry,0,0
1665,14,November,21,,St Michael Queenhithe,4,2
1665,14,November,21,,St Andrew Undershaft,2,1
1665,14,November,21,,St Lawrence Pountney,3,2
1665,14,November,21,,St Michael Quern,0,0
1665,14,November,21,,St Andrew Wardrobe,4,3
1665,14,November,21,,St Leonard Eastcheap,0,0
1665,14,November,21,,St Michael Royal,2,1
1665,14,November,21,,St Ann Aldersgate,4,3
1665,14,November,21,,St Leonard Fosterlane,3,2
1665,14,November,21,,St Michael Woodstreet,1,0
1665,14,November,21,,St Ann Blackfryers,5,2
1665,14,November,21,,St Magnus Parish,1,1
1665,14,November,21,,St Mildred Breadstreet,0,0
1665,14,November,21,,St Antholins Parish,1,0
1665,14,November,21,,St Margaret Lothbury,1,1
1665,14,November,21,,St Mildred Poultrey,1,1
1665,14,November,21,,St Austins Parish,1,0
1665,14,November,21,,St Margaret Moses,0,0
1665,14,November,21,,St Nicholas Acons,3,1
1665,14,November,21,,St Bartholomew Exchange,3,1
1665,14,November,21,,St Margaret Newfishstre.,1,1
1665,14,November,21,,St Nicholas Coleabby,4,3
1665,14,November,21,,St Bennet Fynck,0,0
1665,14,November,21,,St Margaret Pattons,0,0
1665,14,November,21,,St Nicholas Olaves,1,1
1665,14,November,21,,St Bennet Gracechurch,0,0
1665,14,November,21,,St Mary Abchurch,0,0
1665,14,November,21,,St Olave Hartstreet,1,0
1665,14,November,21,,St Bennet Paulswharf,1,1
1665,14,November,21,,St Mary Aldermanbury,0,0
1665,14,November,21,,St Olave Jewry,1,1
1665,14,November,21,,St Bennet Sherehog,0,0
1665,14,November,21,,St Mary Aldermary,3,3
1665,14,November,21,,St Olave Silverstreet,1,0
1665,14,November,21,,St Botolph Billingsgate,4,3
1665,14,November,21,,St Mary le Bow,0,0
1665,14,November,21,,St Pancras Soperlane,0,0
1665,14,November,21,,Christ Church,3,3
1665,14,November,21,,St Mary Bothaw,1,0
1665,14,November,21,,St Peter Cheap,0,0
1665,14,November,21,,St Christophers,0,0
1665,14,November,21,,St Mary Colechurch,1,0
1665,14,November,21,,St Peter Cornhil,0,0
1665,14,November,21,,St Clement Eastcheap,1,1
1665,14,November,21,,St Mary Hill,4,2
1665,14,November,21,,St Peter Paulswharf,0,0
1665,14,November,21,,St Dionis Backchurch,2,0
1665,14,November,21,,St Mary Mounthaw,1,0
1665,14,November,21,,St Peter Poor,0,0
1665,14,November,21,,St Dunstan East,4,3
1665,14,November,21,,St Mary Sommerset,5,5
1665,14,November,21,,St Steven Colemanstreet,9,8
1665,14,November,21,,St Edmund Lumbardstr.,5,3
1665,14,November,21,,St Mary Stayning,0,0
1665,14,November,21,,St Steven Walbrook,0,0
1665,14,November,21,,St Ethelborough,2,0
1665,14,November,21,,St Mary Woolchurch,0,0
1665,14,November,21,,St Swithin,3,2
1665,14,November,21,,St Faith,0,0
1665,14,November,21,,St Mary Woolnoth,3,2
1665,14,November,21,,St Thomas Apostles,1,1
1665,14,November,21,,St Foster,2,2
1665,14,November,21,,St Martin Iremongerlane,0,0
1665,14,November,21,,Trinity Parish,4,2
1665,14,November,21,,St Gabriel Fenchurch,2,1
1665,14,November,21,,St Andrew Holborn,25,18
1665,14,November,21,,St Botolph Aldgate,33,24
1665,14,November,21,,Saviours Southwark,68,65
1665,14,November,21,,St Bartholomew Great,3,2
1665,14,November,21,,St Botolph Bishopsgate,14,11
1665,14,November,21,,S Sepulchres Parish,14,9
1665,14,November,21,,St Bartholomew Lesse,2,1
1665,14,November,21,,St Dunstan West,16,9
1665,14,November,21,,St Thomas Southwark,9,8
1665,14,November,21,,St Bridget,14,6
1665,14,November,21,,St George Southwark,11,8
1665,14,November,21,,Trinity Minories,3,0
1665,14,November,21,,Bridewel Precinct,2,2
1665,14,November,21,,St Giles Cripplegate,28,17
1665,14,November,21,,At the Pesthouse,2,2
1665,14,November,21,,St Botolph Aldersgate,7,6
1665,14,November,21,,St Olave Southwark,47,29
1665,14,November,21,,"Ch•istned in the 16 Parishes without the Walls 31 Buried, and at the Pesthouse",298,217
1665,14,November,21,,St Giles in the fields,22,16
1665,14,November,21,,Lambeth Parish,36,35
1665,14,November,21,,St Mary Islington,6,3
1665,14,November,21,,Hackney Parish,4,3
1665,14,November,21,,St Leonard Shoreditch,10,6
1665,14,November,21,,St Mary Whitechappel,35,30
1665,14,November,21,,St James Clerkenwel,8,2
1665,14,November,21,,St Magdalen Bermondsey,27,19
1665,14,November,21,,Rothorith Parish,13,10
1665,14,November,21,,St Kath. near the Tower,9,7
1665,14,November,21,,St Mary Newington,3,1
1665,14,November,21,,Stepney Parish,129,103
1665,14,November,21,,St Clement Danes,15,7
1665,14,November,21,,St Martin in the fields,38,15
1665,14,November,21,,St Margaret Westminster,46,45
1665,14,November,21,,St Paul Covent Garden,5,2
1665,14,November,21,,St Mary Savoy,6,4
1665,21,November,28,,St ALban Woodstreet,2,1
1665,21,November,28,,St George Botolphlane,0,0
1665,21,November,28,,St Martin Ludgate,2,0
1665,21,November,28,,Alhallows Barking,8,4
1665,21,November,28,,St Gregory by St Pauls,3,1
1665,21,November,28,,St Martin Orgars,0,0
1665,21,November,28,,Alhallows Breadstreet,0,0
1665,21,November,28,,St Hellen,1,1
1665,21,November,28,,St Martin Outwitch,0,0
1665,21,November,28,,Alhallows Great,7,5
1665,21,November,28,,St James Dukes place,2,2
1665,21,November,28,,St Martin Vintrey,4,4
1665,21,November,28,,Alhallows Honylane,0,0
1665,21,November,28,,St James Garlickhithe,3,2
1665,21,November,28,,St Matthew Fridaystreet,0,0
1665,21,November,28,,Alhallows Lesse,2,2
1665,21,November,28,,St John Baptist,4,3
1665,21,November,28,,St Maudlin Milkstreet,0,0
1665,21,November,28,,Alhallows Lumbardstreet,0,0
1665,21,November,28,,St John Evangelist,0,0
1665,21,November,28,,St Maudlin Oldfishstreet,1,1
1665,21,November,28,,Alhallows Staining,1,0
1665,21,November,28,,St John Zachary,0,0
1665,21,November,28,,St Michael Bassishaw,1,0
1665,21,November,28,,Alhallows the Wall,3,2
1665,21,November,28,,St Katharine Coleman,1,1
1665,21,November,28,,St Michael Cornhil,1,0
1665,21,November,28,,St Alphage,0,0
1665,21,November,28,,St Katharine Crechurch,5,4
1665,21,November,28,,St Michael Crookedlane,4,2
1665,21,November,28,,St Andrew Hubbard,0,0
1665,21,November,28,,St Lawrence Jewry,0,0
1665,21,November,28,,St Michael Queenhithe,0,0
1665,21,November,28,,St Andrew Undershaft,1,1
1665,21,November,28,,St Lawrence Pountney,1,1
1665,21,November,28,,St Michael Quern,0,0
1665,21,November,28,,St Andrew Wardrobe,2,1
1665,21,November,28,,St Leonard Eastcheap,0,0
1665,21,November,28,,St Michael Royal,1,1
1665,21,November,28,,St Ann Aldersgate,1,0
1665,21,November,28,,St Leonard Fosterlane,2,1
1665,21,November,28,,St Michael Woodstreet,1,1
1665,21,November,28,,St Ann Blackfryers,6,4
1665,21,November,28,,St Magnus Parish,1,1
1665,21,November,28,,St Mildred Breadstreet,1,0
1665,21,November,28,,St Antholins Parish,1,1
1665,21,November,28,,St Margaret Lothbury,0,0
1665,21,November,28,,St Mildred Poultrey,0,0
1665,21,November,28,,St Austins Parish,0,0
1665,21,November,28,,St Margaret Moses,1,1
1665,21,November,28,,St Nicholas Acons,0,0
1665,21,November,28,,St Bartholomew Exchange,2,2
1665,21,November,28,,St Margaret Newfishstreet,0,0
1665,21,November,28,,St Nicholas Coleabby,0,0
1665,21,November,28,,St Bennet Fynck,0,0
1665,21,November,28,,St Margaret Pattons,0,0
1665,21,November,28,,St Nicholas Olaves,0,0
1665,21,November,28,,St Bennet Gracechurch,2,2
1665,21,November,28,,St Mary Abchurch,0,0
1665,21,November,28,,St Olave Hartstreet,3,0
1665,21,November,28,,St Bennet Paulswharf,1,0
1665,21,November,28,,St Mary Aldermanbury,0,0
1665,21,November,28,,St Olave Jewry,0,0
1665,21,November,28,,St Bennet Sherehog,0,0
1665,21,November,28,,St Mary Aldermary,4,3
1665,21,November,28,,St Olave Silverstreet,3,1
1665,21,November,28,,St Botolph Billingsgate,1,0
1665,21,November,28,,St Mary le Bow,0,0
1665,21,November,28,,St Pancras Soperlane,1,1
1665,21,November,28,,Christs Church,12,5
1665,21,November,28,,St Mary Bothaw,1,0
1665,21,November,28,,St Peter Cheap,0,0
1665,21,November,28,,St Christophers,0,0
1665,21,November,28,,St Mary Colechurch,0,0
1665,21,November,28,,St Peter Cornhil,3,2
1665,21,November,28,,St Clement Eastcheap,1,1
1665,21,November,28,,St Mary Hill,1,0
1665,21,November,28,,St Peter Paulswharf,0,0
1665,21,November,28,,St Dionis Backchurch,3,0
1665,21,November,28,,St Mary Mounthaw,0,0
1665,21,November,28,,St Peter Poor,2,1
1665,21,November,28,,St Dunstan East,8,6
1665,21,November,28,,St Mary Sommerset,5,3
1665,21,November,28,,St Steven Colemanstreet,4,4
1665,21,November,28,,St Edmund Lumbardstr.,0,0
1665,21,November,28,,St Mary Stayning,0,0
1665,21,November,28,,St Steven Walbrook,0,0
1665,21,November,28,,St Ethelborough,1,1
1665,21,November,28,,St Mary Woolchurch,0,0
1665,21,November,28,,St Swithin,1,0
1665,21,November,28,,St Faith,1,1
1665,21,November,28,,St Mary Woolnoth,1,0
1665,21,November,28,,St Thomas Apostle,0,0
1665,21,November,28,,St Foster,1,1
1665,21,November,28,,St Martin Iremongerlane,0,0
1665,21,November,28,,Trinity Parish,0,0
1665,21,November,28,,St Gabriel Fenchurch,0,0
1665,21,November,28,,St Andrew Holborn,15,10
1665,21,November,28,,St Botolph Aldgate,22,8
1665,21,November,28,,Saviours Southwark,28,22
1665,21,November,28,,St Bartholomew Great,2,2
1665,21,November,28,,St Botolph Bishopsgate,8,5
1665,21,November,28,,S. Sepulchres Parish,16,3
1665,21,November,28,,St Bartholomew Lesse,1,1
1665,21,November,28,,St Dunstan West,8,5
1665,21,November,28,,St Thomas Southwark,0,0
1665,21,November,28,,St Bridget,11,2
1665,21,November,28,,St George Southwark,3,2
1665,21,November,28,,Trinity Minories,2,0
1665,21,November,28,,Bridewel Precinct,2,1
1665,21,November,28,,St Giles Cripplegate,10,2
1665,21,November,28,,At the Pesthouse,2,1
1665,21,November,28,,St Botolph Aldersgate,0,0
1665,21,November,28,,St Olave Southwark,26,18
1665,21,November,28,,St Giles in the fields,13,4
1665,21,November,28,,Lambeth Parish,10,6
1665,21,November,28,,St Mary Islington,7,4
1665,21,November,28,,Hackney Parish,4,3
1665,21,November,28,,St Leonard Shoreditch,6,2
1665,21,November,28,,St Mary Whitechappel,11,4
1665,21,November,28,,St James Clerkenwel,9,3
1665,21,November,28,,St Magdalen Bermondsey,14,8
1665,21,November,28,,Rothorith Parish,9,8
1665,21,November,28,,St Kath. near the Tower,7,5
1665,21,November,28,,St Mary Newington,5,3
1665,21,November,28,,Stepney Parish,83,75
1665,21,November,28,,St Clement Danes,11,4
1665,21,November,28,,St Martin in the fields,25,13
1665,21,November,28,,St Margaret Westminster,31,22
1665,21,November,28,,St Paul Covent Garden,4,2
1665,21,November,28,,St Mary Savoy,3,3
1665,28,November,5,December,St ALban Woodstreet,0,0
1665,28,November,5,December,St George Botolphlane,0,0
1665,28,November,5,December,St Martin Ludgate,3,1
1665,28,November,5,December,Alhallows Barking,0,0
1665,28,November,5,December,St Gregory by St Pauls,1,0
1665,28,November,5,December,St Martin Orgars,0,0
1665,28,November,5,December,Alhallows Breadstreet,0,0
1665,28,November,5,December,St Hellen,1,0
1665,28,November,5,December,St Martin Outwitch,0,0
1665,28,November,5,December,Alhallows Great,1,0
1665,28,November,5,December,St James Dukes place,1,1
1665,28,November,5,December,St Martin Vintrey,2,0
1665,28,November,5,December,Alhallows Honylane,0,0
1665,28,November,5,December,St James Garlickhithe,1,0
1665,28,November,5,December,St Matthew Fridaystreet,0,0
1665,28,November,5,December,Alhallows Lesse,4,0
1665,28,November,5,December,St John Baptist,1,1
1665,28,November,5,December,St Maudlin Milkstreet,0,0
1665,28,November,5,December,Alhallows Lumbardstreet,0,0
1665,28,November,5,December,St John Evangelist,0,0
1665,28,November,5,December,St Maudlin Oldfishstreet,0,0
1665,28,November,5,December,Alhallows Staining,3,0
1665,28,November,5,December,St John Zachary,1,0
1665,28,November,5,December,St Michael Bassishaw,1,0
1665,28,November,5,December,Alhallows the Wall,1,0
1665,28,November,5,December,St Katharine Coleman,0,0
1665,28,November,5,December,St Michael Cornhil,2,1
1665,28,November,5,December,St Alphage,1,0
1665,28,November,5,December,St Katharine Crechurch,2,1
1665,28,November,5,December,St Michael Crookedlane,1,1
1665,28,November,5,December,St Andrew Hubbard,1,0
1665,28,November,5,December,St Lawrence Jewry,4,3
1665,28,November,5,December,St Michael Queenhithe,1,0
1665,28,November,5,December,St Andrew Undershaft,1,0
1665,28,November,5,December,St Lawrence Pountney,1,1
1665,28,November,5,December,St Michael Quern,0,0
